202		4032	4032	0.3		2.0		80.0	255 255	255	255		0.2		0.25	0.28	0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_dirt_heli			350.0	2.1		2.1
203		4032	4032	0.35	1.7		60.0	255 255	255	255		0.12	0.17	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_dirt				100.0	1.9		1.9
204		4032	4032	0.3		2.0		70.0	255 255	255	255		0.15	0.2		0.1		0.0		-1.0	-1.0	0.0		0		4204	2.0	    	bul_dirt				60.0	1.5		1.5


# LEAVES_PILE
210		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_leaves				60.0	1.1		1.1
211		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_leaves				60.0	1.4		1.4
212		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_leaves				350.0	2.0		1.5
213		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_leaves				100.0	1.8		1.8
215		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_leaves				60.0	1.5		1.5


# CARPET_FABRIC
220		4040	4040	0.0		1.0		20.0	255 255	255	255		0.11	0.14	0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_foam				60.0	0.8		1.0
221		4040	4040	0.0		1.0		20.0	255 255	255	255		0.13	0.15	0.3		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_foam				60.0	1.2		1.0
222		4040	4040	0.0		1.0		20.0	255 255	255	255		0.20	0.25	0.0		0.3		-1.0	-1.0	0.0		1		-1		1.0	    	bul_foam				350.0	2.0		1.0
223		4040	4040	0.0		1.0		20.0	255 255	255	255		0.3		0.5		0.0		0.2		-1.0	-1.0	0.0		1		-1		1.0	    	bul_foam				100.0	1.5		1.0
224		4040	4040	0.0		1.0		20.0	255 255	255	255		0.12	0.18	0.2		0.0		-1.0	-1.0	0.0		0		4200	1.3	    	bul_foam				60.0	1.0		1.0


# PILLOW_FEATHER
230		4032	4032	0.0		1.0		20.0	255 255	255	120		0.11	0.14	0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_chickenfarm			60.0	1.0		1.2
231		4032	4032	0.0		1.0		20.0	255 255	255	120		0.13	0.15	0.3		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_chickenfarm			60.0	1.3		1.3
232		4032	4032	0.0		1.0		20.0	255 255	255	120		0.20	0.25	0.0		0.3		-1.0	-1.0	0.0		1		-1		1.0	    	bul_chickenfarm			350.0	2.0		1.3
233		4032	4032	0.0		1.0		20.0	255 255	255	120		0.3		0.5		0.0		0.2		-1.0	-1.0	0.0		1		-1		1.0	    	bul_chickenfarm			100.0	1.7		1.2
234		4032	4032	0.0		1.0		20.0	255 255	255	120		0.12	0.18	0.2		0.0		-1.0	-1.0	0.0		0		4204	1.3	    	bul_chickenfarm			60.0	1.2		1.1


# TVSCREEN
240		4102	4102	0.0		1.0		20.0	255 255	255	255		0.11	0.14	0.2		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_glass_tv			60.0	0.8		1.0
241		4102	4102	0.0		1.0		20.0	255 255	255	255		0.13	0.15	0.3		0.0		-1.0	-1.0	0.0		1		-1		1.0	    	bul_glass_tv			60.0	1.2		1.0
242		4102	4102	0.0		1.0		20.0	255 255	255	255		0.20	0.25	0.0		0.3		-1.0	-1.0	0.0		1		-1		1.0	    	bul_glass_tv			350.0	2.0		1.0
243		4102	4102	0.0		1.0		20.0	255 255	255	255		0.3		0.5		0.0		0.2		-1.0	-1.0	0.0		1		-1		1.0	    	bul_glass_tv			100.0	1.5		1.0
244		4102	4102	0.0		1.0		20.0	255 255	255	255		0.12	0.18	0.2		0.0		-1.0	-1.0	0.0		0		4206	1.3	    	bul_glass_tv			60.0	1.0		1.0

																																				
# BRICK
260		4020	4020	0.1		1.0		20.0	255 255	255	255		0.10	0.12	0.1		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_brick				60.0	1.3		1.3
261		4020	4020	0.15	1.5		30.0	255 255	255	255		0.12	0.15	0.17	0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_brick				60.0	1.6		1.6
262		4020	4020	0.3		2.0		80.0	255 255	255	255		0.2		0.25	0.28	0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_brick_heli			350.0	2.2		2.2
263		4020	4020	0.35	1.7		60.0	255 255	255	255		0.12	0.17	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_brick				100.0	2.1		2.1
264		4020	4020	0.3		2.0		70.0	255 255	255	255		0.15	0.2		0.1		0.0		-1.0	-1.0	0.0		0		4204	2.0	    	bul_brick				60.0	1.8		1.8


# SNOW [PROLOGUE ONLY]
280		4053	4053	0.1		1.0		20.0	255 255	255	120		0.10	0.12	0.1		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_snow				60.0	1.0		1.2
281		4053	4053	0.15	1.5		30.0	255 255	255	120		0.12	0.15	0.17	0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_snow				60.0	1.1		1.2
282		4053	4053	0.3		2.0		80.0	255 255	255	120		0.2		0.25	0.28	0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_snow_heli			350.0	2.2		2.2
283		4053	4053	0.35	1.7		60.0	255 255	255	120		0.12	0.17	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_snow				100.0	1.8		1.8
284		4053	4053	0.3		2.0		70.0	255 255	255	120		0.15	0.2		0.1		0.0		-1.0	-1.0	0.0		0		4204	2.0	    	bul_snow				60.0	1.2		1.2


# MEAT
290		9006	9006	0.0		1.0		20.0	50	0	0	255		0.09	0.15	0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_blood			60.0	1.6		1.2
291		9006	9006	0.0		1.0		20.0	50	0	0	255		0.09	0.15	0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_blood			60.0	2.1		1.2


# TARMAC
295		4020	4020	0.1		1.0		20.0	255 255	255	255		0.10	0.12	0.1		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_tarmac				60.0	1.4		1.4
296		4020	4020	0.15	1.5		30.0	255 255	255	255		0.12	0.15	0.17	0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_tarmac				60.0	1.5		1.5
297		4020	4020	0.3		2.0		80.0	255 255	255	255		0.2		0.25	0.28	0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_tarmac_heli			350.0	2.1		2.1
298		4020	4020	0.35	1.7		60.0	255 255	255	255		0.12	0.17	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0  	  	bul_tarmac				100.0	1.8		1.8
299		4020	4020	0.3		2.0		70.0	255 255	255	255		0.15	0.2		0.1		0.0		-1.0	-1.0	0.0		0		4204	2.0	    	bul_tarmac				60.0	1.6		1.6



#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# BULLETS VS LIQUID DECALS
# THESE WILL USE DECAL INFORMATION FROM THE UNDERLYING VFXGROUP AND PARTICLE INFO FROM THIS DATA

# WATER
310		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			60.0	2.5		2.5
311		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			500.0	15.0	15.0
312		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			60.0	5.5		5.0
313		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			60.0	2.6		2.3
314		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			60.0	2.8		2.2
315		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_water			60.0	3.2		3.2

# BLOOD
320		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_blood			60.0	1.0		1.0
321		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_blood			60.0	1.2		1.0

# OIL
330		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_oil			60.0	1.0		1.0
331		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_oil			60.0	1.2		1.0

# PETROL
340		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_petrol		60.0	1.0		1.0
341		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_petrol		60.0	1.2		1.0

# MUD
350		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_mud			60.0	1.9		1.9
351		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1	1.0	    		bul_decal_mud			60.0	2.2		2.0


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# MELEE WEAPONS #

# VS CONCRETE
500		4310	4310	0.0		1.0		20.0	255 255	255	255		0.28	0.44	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1
500		4310	4310	0.0		1.0		20.0	255 255	255	255		0.18	0.3		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1


# VS METAL
510		4314	4314	0.0		1.0		20.0	255 255	255	255		0.09	0.18	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	mel_carmetal			60.0	1.1		1.1
510		4314	4314	0.0		1.0		20.0	255 255	255	255		0.09	0.18	0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	mel_carmetal			60.0	1.1		1.1


# WOOD VS METAL
515		4314	4314	0.0		1.0		20.0	255 255	255	255		0.07	0.15	0.15	0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1
515		4314	4314	0.0		1.0		20.0	255 255	255	255		0.07	0.15	0.15	0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1


# VS WOOD
520		4312	4312	0.0		1.0		20.0	255 255	255	255		0.2		0.3		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1
520		4312	4312	0.0		1.0		20.0	255 255	255	255		0.2		0.3		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1


# VS GLASS
530		4100	4100	0.0		1.0		20.0	255 255	255	255		0.8		1.2		0.0		0.5		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1
531		4100	4100	0.0		1.0		20.0	255 255	255	255		0.5		0.8		0.0		0.3		-1.0	-1.0	0.0		0		-1		1.0	    	-						60.0	1.1		1.1


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# RUBBER BULLET VS GLASS #

540		4100	4100	0.0		1.0		20.0	255 255	255	255		0.5		0.7		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	-       				60.0	1.0		1.0


# STUNGUN #

700		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	bul_stungun				60.0	1.1 	1.1
701		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0	    	blood_stungun			60.0	1.1		1.1
702		4010	4010	0.0		1.0		20.0	255 255	255	255		0.04	0.04	0.0		0.06	-1.0	-1.0	0.0		0		-1		1.0	    	bul_stungun_metal		60.0	1.0		1.0


#########################################################################################################################################################################################################
#		DECAL INFO ----------------------------------------------------------------------------------------------------------------------------->		PTFX INFO ---------------------------------->	#
# ID	DECAL	<---- STRETCH ----->	RANGE	COL_TINT			SIZE ----->		OVERLAY	DUPLIC	LIFE ----->		FADEIN	EXCLUS	SHOTGUN	---->		FX_SYS					RANGE	FX		LOD		#
#		ID		ID		DOT		MULT			R   G	B	A		MIN		MAX		MAX RAD	REJECT	MIN		MAX				MTL		DECAL	SCALE	    								SCALE	SCALE	#
#########################################################################################################################################################################################################

# FIRE
900		4421	4421	0.0		1.0		100.0	255 255	255	255		1.8		2.2		0.0		2.1		30.0	40.0	1.0		0		-1		1.0	    	-						60.0	1.0		1.0


# ROCKETS
901		4421	4421	0.0		1.0		100.0	255 255	255	255		3.0		4.2		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
902		4421	4421	0.0		1.0		100.0	255 255	255	255		3.0		4.5		0.0		1.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
903		4421	4421	0.0		1.0		100.0	255 255	255	255		3.0		3.5		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
904		4422	4422	0.0		1.0		100.0	255 255	255	255		3.0		4.5		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
905		4425	4425	0.0		1.0		100.0	255 255	255	255		3.0		3.5		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
906		4421	4421	0.0		1.0		100.0	255 255	255	255		3.0		4.2		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
907		4421	4421	0.0		1.0		100.0	255 255	255	255		3.0		4.2		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
908		4421	4421	0.0		1.0		100.0	255 255	255	255		3.5		4.8		0.0		2.0		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0

#GRENADE
909		4422	4422	0.0		1.0		100.0	255 255	255	255		2.25	2.75	0.0		1.5		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
910		4425	4425	0.0		1.0		100.0	255 255	255	255		2.25	2.75	0.0		1.5		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0
911		4421	4421	0.0		1.0		100.0	255 255	255	255		2.25	2.75	0.0		1.5		-1.0	-1.0	0.25	0		-1		1.0	    	-						60.0	1.0		1.0

# MOLOTOV EXPLOSIONS
950		4421	4421	0.0		1.0		100.0	255 255	255	255		2.8		3.5		0.0		2.0		20.0	35.0	0.8		0		-1		1.0	    	-						60.0	1.0		1.0

# GENERIC
999		0		0		0.0		1.0		20.0	255 255	255	255		0.0		0.0		0.2		0.0		-1.0	-1.0	0.0		0		-1		1.0			bul_rubber_dust			60.0	1.0		1.0

WEAPONFX_INFO_END
